MARKERS	FST	RANKING	QUARTILE
1_00010065_00805144	0.111111	3481	8
1_00010076_00806052	0.111111	3482	8
1_00010083_00806607	0.111111	3483	8
1_00010129_00810258	0.111111	3484	8
1_00010140_00811141	0.111111	3485	8
1_00010148_00811768	0.111111	3486	8
1_00010227_00818095	0.111111	3487	8
1_00010256_00820452	0.111111	3488	8
1_00010256_00820453	0.111111	3489	8
1_00010259_00820715	0.111111	3490	8
1_00010259_00820716	0.111111	3491	8
1_00010259_00820719	0.111111	3492	8
1_00010259_00820721	0.111111	3493	8
1_00010268_00821370	0.111111	3494	8
1_00010268_00821381	0.111111	3495	8
1_00010296_00823651	0.111111	3496	8
1_00010318_00825435	0.111111	3497	8
1_00010320_00825566	0.111111	3498	8
1_00010332_00826494	0.111111	3499	8
1_00010358_00828596	0.111111	3500	8
1_00010384_00830706	0.111111	3501	8
1_00010387_00830914	0.111111	3502	8
1_00010392_00831306	0.111111	3503	8
1_00010399_00831868	0.111111	3504	8
1_00010403_00832223	0.111111	3505	8
1_00010418_00833416	0.111111	3506	8
1_00010555_00844357	0.111111	3507	8
1_00010571_00845651	0.111111	3508	8
1_00010669_00853450	0.111111	3509	8
1_00010672_00853736	0.111111	3510	8
1_00010700_00855936	0.111111	3511	8
1_00010751_00860026	0.111111	3512	8
1_00010767_00861336	0.111111	3513	8
1_00010771_00861631	0.111111	3514	8
1_00010789_00863093	0.111111	3515	8
1_00010792_00863338	0.111111	3516	8
1_00010827_00866147	0.111111	3517	8
1_00010854_00868300	0.111111	3518	8
1_00010906_00872472	0.111111	3519	8
1_00010922_00873715	0.111111	3520	8
1_00010923_00873841	0.111111	3521	8
1_00010949_00875907	0.111111	3522	8
1_00010950_00875966	0.111111	3523	8
1_00010990_00879193	0.111111	3524	8
1_00010995_00879558	0.111111	3525	8
1_00011003_00880228	0.111111	3526	8
1_00011004_00880297	0.111111	3527	8
1_00011036_00882811	0.111111	3528	8
1_00011045_00883542	0.111111	3529	8
1_00011052_00884114	0.111111	3530	8
1_00011059_00884679	0.111111	3531	8
1_00011063_00885036	0.111111	3532	8
1_00011117_00889324	0.111111	3533	8
1_00011134_00890714	0.111111	3534	8
1_00011137_00890936	0.111111	3535	8
1_00011191_00895221	0.111111	3536	8
1_00011212_00896891	0.111111	3537	8
1_00011240_00899143	0.111111	3538	8
1_00011305_00904381	0.111111	3539	8
1_00011316_00905267	0.111111	3540	8
1_00011321_00905609	0.111111	3541	8
1_00011370_00909594	0.111111	3542	8
1_00011393_00911432	0.111111	3543	8
1_00011416_00913263	0.111111	3544	8
1_00011426_00914069	0.111111	3545	8
1_00011440_00915145	0.111111	3546	8
1_00011463_00916985	0.111111	3547	8
1_00011479_00918257	0.111111	3548	8
1_00011482_00918525	0.111111	3549	8
1_00011533_00922583	0.111111	3550	8
1_00011538_00923006	0.111111	3551	8
1_00011559_00924673	0.111111	3552	8
1_00011559_00924679	0.111111	3553	8
1_00011559_00924706	0.111111	3554	8
1_00011640_00931136	0.111111	3555	8
1_00011706_00936436	0.111111	3556	8
1_00011706_00936448	0.111111	3557	8
1_00011747_00939740	0.111111	3558	8
1_00011764_00941072	0.111111	3559	8
1_00011771_00941612	0.111111	3560	8
1_00011778_00942185	0.111111	3561	8
1_00011781_00942409	0.111111	3562	8
1_00011803_00944230	0.111111	3563	8
1_00011810_00944728	0.111111	3564	8
1_00011864_00949078	0.111111	3565	8
1_00011910_00952742	0.111111	3566	8
1_00011922_00953756	0.111111	3567	8
1_00011951_00956050	0.111111	3568	8
1_00011957_00956534	0.111111	3569	8
1_00012002_00960154	0.111111	3570	8
1_00012030_00962347	0.111111	3571	8
1_00012041_00963216	0.111111	3572	8
1_00012041_00963219	0.111111	3573	8
1_00012064_00965109	0.111111	3574	8
1_00012100_00967975	0.111111	3575	8
1_00012148_00971826	0.111111	3576	8
1_00012171_00973643	0.111111	3577	8
1_00012193_00975376	0.111111	3578	8
1_00012195_00975556	0.111111	3579	8
1_00012199_00975910	0.111111	3580	8
1_00012218_00977423	0.111111	3581	8
1_00012275_00981990	0.111111	3582	8
1_00012287_00982925	0.111111	3583	8
1_00012324_00985881	0.111111	3584	8
1_00012333_00986619	0.111111	3585	8
1_00012368_00989423	0.111111	3586	8
1_00012378_00990197	0.111111	3587	8
1_00012412_00992959	0.111111	3588	8
1_00012422_00993689	0.111111	3589	8
1_00012469_00997517	0.111111	3590	8
1_00012493_00999419	0.111111	3591	8
1_00012520_01001565	0.111111	3592	8
1_00012540_01003161	0.111111	3593	8
1_00012567_01005321	0.111111	3594	8
1_00012585_01006743	0.111111	3595	8
1_00012585_01006781	0.111111	3596	8
1_00012585_01006784	0.111111	3597	8
1_00012587_01006898	0.111111	3598	8
1_00012587_01006901	0.111111	3599	8
1_00012587_01006924	0.111111	3600	8
1_00012598_01007821	0.111111	3601	8
1_00012608_01008616	0.111111	3602	8
1_00012635_01010798	0.111111	3603	8
1_00012674_01013870	0.111111	3604	8
1_00012704_01016265	0.111111	3605	8
1_00012707_01016529	0.111111	3606	8
1_00012708_01016581	0.111111	3607	8
1_00012719_01017485	0.111111	3608	8
1_00012740_01019162	0.111111	3609	8
1_00012742_01019311	0.111111	3610	8
1_00012796_01023646	0.111111	3611	8
1_00012842_01027325	0.111111	3612	8
1_00012855_01028364	0.111111	3613	8
1_00012855_01028374	0.111111	3614	8
1_00012864_01029057	0.111111	3615	8
1_00012895_01031589	0.111111	3616	8
1_00012922_01033693	0.111111	3617	8
1_00012968_01037392	0.111111	3618	8
1_00012970_01037597	0.111111	3619	8
1_00012977_01038147	0.111111	3620	8
1_00012977_01038152	0.111111	3621	8
1_00013008_01040585	0.111111	3622	8
1_00013008_01040598	0.111111	3623	8
1_00013030_01042360	0.111111	3624	8
1_00013096_01047668	0.111111	3625	8
1_00013108_01048578	0.111111	3626	8
1_00013118_01049412	0.111111	3627	8
1_00013119_01049477	0.111111	3628	8
1_00013171_01053644	0.111111	3629	8
1_00013172_01053704	0.111111	3630	8
1_00013189_01055073	0.111111	3631	8
1_00013198_01055840	0.111111	3632	8
1_00013199_01055888	0.111111	3633	8
1_00013235_01058770	0.111111	3634	8
1_00013297_01063695	0.111111	3635	8
1_00013314_01065112	0.111111	3636	8
1_00013346_01067648	0.111111	3637	8
1_00013356_01068456	0.111111	3638	8
1_00013407_01072558	0.111111	3639	8
1_00013444_01075467	0.111111	3640	8
1_00013454_01076297	0.111111	3641	8
1_00013492_01079288	0.111111	3642	8
1_00013499_01079875	0.111111	3643	8
1_00013536_01082851	0.111111	3644	8
1_00013608_01088596	0.111111	3645	8
1_00013626_01090009	0.111111	3646	8
1_00013626_01090034	0.111111	3647	8
1_00013649_01091880	0.111111	3648	8
1_00013666_01093244	0.111111	3649	8
1_00013693_01095406	0.111111	3650	8
1_00013697_01095761	0.111111	3651	8
1_00013722_01097725	0.111111	3652	8
1_00013752_01100129	0.111111	3653	8
1_00013761_01100837	0.111111	3654	8
1_00013765_01101146	0.111111	3655	8
1_00013765_01101193	0.111111	3656	8
1_00013872_01109752	0.111111	3657	8
1_00013941_01115238	0.111111	3658	8
1_00013941_01115277	0.111111	3659	8
1_00013945_01115553	0.111111	3660	8
1_00013956_01116453	0.111111	3661	8
1_00013963_01116980	0.111111	3662	8
1_00013980_01118330	0.111111	3663	8
1_00014001_01120024	0.111111	3664	8
1_00014011_01120827	0.111111	3665	8
1_00014029_01122267	0.111111	3666	8
1_00014065_01125198	0.111111	3667	8
1_00014069_01125504	0.111111	3668	8
1_00014076_01126047	0.111111	3669	8
1_00014114_01129095	0.111111	3670	8
1_00014116_01129276	0.111111	3671	8
1_00014127_01130123	0.111111	3672	8
1_00014151_01132052	0.111111	3673	8
1_00014245_01139540	0.111111	3674	8
1_00014290_01143134	0.111111	3675	8
1_00014290_01143146	0.111111	3676	8
1_00014321_01145663	0.111111	3677	8
1_00014331_01146420	0.111111	3678	8
1_00014341_01147235	0.111111	3679	8
1_00014392_01151314	0.111111	3680	8
1_00014393_01151430	0.111111	3681	8
1_00014416_01153251	0.111111	3682	8
1_00014461_01156869	0.111111	3683	8
1_00014471_01157654	0.111111	3684	8
1_00014479_01158280	0.111111	3685	8
1_00014535_01162783	0.111111	3686	8
1_00014560_01164785	0.111111	3687	8
1_00014562_01164952	0.111111	3688	8
1_00014570_01165549	0.111111	3689	8
1_00014653_01172231	0.111111	3690	8
1_00014661_01172814	0.111111	3691	8
1_00014661_01172863	0.111111	3692	8
1_00014665_01173171	0.111111	3693	8
1_00014673_01173817	0.111111	3694	8
1_00014677_01174128	0.111111	3695	8
1_00014699_01175887	0.111111	3696	8
1_00014701_01176033	0.111111	3697	8
1_00014737_01178904	0.111111	3698	8
1_00014770_01181558	0.111111	3699	8
1_00014878_01190196	0.111111	3700	8
1_00014879_01190313	0.111111	3701	8
1_00014922_01193695	0.111111	3702	8
1_00014977_01198161	0.111111	3703	8
1_00014980_01198399	0.111111	3704	8
1_00014985_01198760	0.111111	3705	8
1_00014985_01198762	0.111111	3706	8
1_00014986_01198879	0.111111	3707	8
1_00014986_01198880	0.111111	3708	8
1_00015013_01200969	0.111111	3709	8
1_00015030_01202339	0.111111	3710	8
1_00015032_01202532	0.111111	3711	8
1_00015048_01203826	0.111111	3712	8
1_00015075_01205944	0.111111	3713	8
1_00015079_01206250	0.111111	3714	8
1_00015099_01207916	0.111111	3715	8
1_00015108_01208608	0.111111	3716	8
1_00015150_01211974	0.111111	3717	8
1_00015166_01213209	0.111111	3718	8
1_00015172_01213710	0.111111	3719	8
1_00015179_01214306	0.111111	3720	8
1_00015233_01218616	0.111111	3721	8
1_00015233_01218639	0.111111	3722	8
1_00015262_01220889	0.111111	3723	8
1_00015332_01226501	0.111111	3724	8
1_00015340_01227192	0.111111	3725	8
1_00015363_01229027	0.111111	3726	8
1_00015398_01231826	0.111111	3727	8
1_00015398_01231837	0.111111	3728	8
1_00015408_01232583	0.111111	3729	8
1_00015438_01235027	0.111111	3730	8
1_00015488_01239013	0.111111	3731	8
1_00015498_01239823	0.111111	3732	8
1_00015514_01241054	0.111111	3733	8
1_00015525_01241940	0.111111	3734	8
1_00015529_01242271	0.111111	3735	8
1_00015540_01243164	0.111111	3736	8
1_00015540_01243167	0.111111	3737	8
1_00015565_01245150	0.111111	3738	8
1_00015570_01245566	0.111111	3739	8
1_00015601_01248041	0.111111	3740	8
1_00015620_01249586	0.111111	3741	8
1_00015626_01250013	0.111111	3742	8
1_00015629_01250288	0.111111	3743	8
1_00015631_01250461	0.111111	3744	8
1_00015633_01250625	0.111111	3745	8
1_00015646_01251645	0.111111	3746	8
1_00015707_01256537	0.111111	3747	8
1_00015726_01258052	0.111111	3748	8
1_00015728_01258169	0.111111	3749	8
1_00015779_01262257	0.111111	3750	8
1_00015786_01262872	0.111111	3751	8
1_00015856_01268415	0.111111	3752	8
1_00015861_01268824	0.111111	3753	8
1_00016000_01279981	0.111111	3754	8
1_00016033_01282594	0.111111	3755	8
1_00016069_01285513	0.111111	3756	8
1_00016078_01286227	0.111111	3757	8
1_00016080_01286386	0.111111	3758	8
1_00016106_01288415	0.111111	3759	8
1_00016118_01289382	0.111111	3760	8
1_00016121_01289616	0.111111	3761	8
1_00016189_01295062	0.111111	3762	8
1_00016248_01299839	0.111111	3763	8
1_00016287_01302936	0.111111	3764	8
1_00016421_01313652	0.111111	3765	8
1_00016442_01315319	0.111111	3766	8
1_00016456_01316413	0.111111	3767	8
1_00016484_01318658	0.111111	3768	8
1_00016491_01319222	0.111111	3769	8
1_00016492_01319337	0.111111	3770	8
1_00016555_01324363	0.111111	3771	8
1_00016615_01329197	0.111111	3772	8
1_00016618_01329386	0.111111	3773	8
1_00016638_01330992	0.111111	3774	8
1_00016663_01332983	0.111111	3775	8
1_00016668_01333391	0.111111	3776	8
1_00016730_01338395	0.111111	3777	8
1_00016786_01342881	0.111111	3778	8
1_00016796_01343663	0.111111	3779	8
1_00016802_01344108	0.111111	3780	8
1_00016811_01344877	0.111111	3781	8
1_00016820_01345536	0.111111	3782	8
1_00016826_01346017	0.111111	3783	8
1_00016863_01349031	0.111111	3784	8
1_00016870_01349595	0.111111	3785	8
1_00016889_01351101	0.111111	3786	8
1_00016898_01351806	0.111111	3787	8
1_00016898_01351818	0.111111	3788	8
1_00016902_01352135	0.111111	3789	8
1_00016918_01353424	0.111111	3790	8
1_00016925_01353991	0.111111	3791	8
1_00016937_01354941	0.111111	3792	8
1_00016939_01355087	0.111111	3793	8
1_00016962_01356948	0.111111	3794	8
1_00016994_01359454	0.111111	3795	8
1_00017043_01363441	0.111111	3796	8
1_00017076_01366071	0.111111	3797	8
1_00017147_01371733	0.111111	3798	8
1_00017147_01371735	0.111111	3799	8
1_00017184_01374658	0.111111	3800	8
1_00017242_01379334	0.111111	3801	8
1_00017258_01380573	0.111111	3802	8
1_00017272_01381750	0.111111	3803	8
1_00017284_01382703	0.111111	3804	8
1_00017360_01388765	0.111111	3805	8
1_00017361_01388833	0.111111	3806	8
1_00017392_01391341	0.111111	3807	8
1_00017397_01391728	0.111111	3808	8
1_00017434_01394712	0.111111	3809	8
1_00017455_01396395	0.111111	3810	8
1_00017481_01398409	0.111111	3811	8
1_00017566_01405249	0.111111	3812	8
1_00017566_01405277	0.111111	3813	8
1_00017591_01407213	0.111111	3814	8
1_00017607_01408508	0.111111	3815	8
1_00017624_01409884	0.111111	3816	8
1_00017646_01411680	0.111111	3817	8
1_00017662_01412946	0.111111	3818	8
1_00017706_01416453	0.111111	3819	8
1_00017748_01419841	0.111111	3820	8
1_00017817_01425318	0.111111	3821	8
1_00017907_01432527	0.111111	3822	8
1_00017922_01433745	0.111111	3823	8
1_00017925_01433966	0.111111	3824	8
1_00017949_01435855	0.111111	3825	8
1_00017996_01439632	0.111111	3826	8
1_00018004_01440317	0.111111	3827	8
1_00018006_01440460	0.111111	3828	8
1_00018057_01444546	0.111111	3829	8
1_00018075_01445971	0.111111	3830	8
1_00018081_01446415	0.111111	3831	8
1_00018097_01447760	0.111111	3832	8
1_00018135_01450748	0.111111	3833	8
1_00018138_01450980	0.111111	3834	8
1_00018142_01451345	0.111111	3835	8
1_00018151_01452024	0.111111	3836	8
1_00018189_01455062	0.111111	3837	8
1_00018189_01455072	0.111111	3838	8
1_00018189_01455085	0.111111	3839	8
1_00018189_01455101	0.111111	3840	8
1_00018191_01455219	0.111111	3841	8
1_00018195_01455567	0.111111	3842	8
1_00018195_01455580	0.111111	3843	8
1_00018226_01458050	0.111111	3844	8
1_00018232_01458520	0.111111	3845	8
1_00018232_01458521	0.111111	3846	8
1_00018236_01458842	0.111111	3847	8
1_00018332_01466532	0.111111	3848	8
1_00018347_01467708	0.111111	3849	8
1_00018347_01467717	0.111111	3850	8
1_00018347_01467738	0.111111	3851	8
1_00018377_01470116	0.111111	3852	8
1_00018377_01470159	0.111111	3853	8
1_00018377_01470160	0.111111	3854	8
1_00018429_01474260	0.111111	3855	8
1_00018453_01476237	0.111111	3856	8
1_00018515_01481194	0.111111	3857	8
1_00018520_01481566	0.111111	3858	8
1_00018520_01481594	0.111111	3859	8
1_00018548_01483815	0.111111	3860	8
1_00018567_01485291	0.111111	3861	8
1_00018567_01485304	0.111111	3862	8
1_00018567_01485338	0.111111	3863	8
1_00018567_01485349	0.111111	3864	8
1_00018567_01485351	0.111111	3865	8
1_00018567_01485357	0.111111	3866	8
1_00018602_01488141	0.111111	3867	8
1_00018613_01488980	0.111111	3868	8
1_00018642_01491315	0.111111	3869	8
1_00018654_01492271	0.111111	3870	8
1_00018654_01492276	0.111111	3871	8
1_00018654_01492297	0.111111	3872	8
1_00018654_01492301	0.111111	3873	8
1_00018658_01492591	0.111111	3874	8
1_00018665_01493189	0.111111	3875	8
1_00018673_01493841	0.111111	3876	8
1_00018687_01494939	0.111111	3877	8
1_00018687_01494940	0.111111	3878	8
1_00018697_01495707	0.111111	3879	8
1_00018697_01495723	0.111111	3880	8
1_00018697_01495750	0.111111	3881	8
1_00018708_01496641	0.111111	3882	8
1_00018730_01498396	0.111111	3883	8
1_00018731_01498421	0.111111	3884	8
1_00018737_01498901	0.111111	3885	8
1_00018743_01499384	0.111111	3886	8
1_00018752_01500151	0.111111	3887	8
1_00018766_01501228	0.111111	3888	8
1_00018766_01501246	0.111111	3889	8
1_00018774_01501917	0.111111	3890	8
1_00018788_01502995	0.111111	3891	8
1_00018788_01503001	0.111111	3892	8
1_00018788_01503006	0.111111	3893	8
1_00018792_01503331	0.111111	3894	8
1_00018807_01504541	0.111111	3895	8
1_00018835_01506786	0.111111	3896	8
1_00018865_01509181	0.111111	3897	8
1_00018868_01509397	0.111111	3898	8
1_00018894_01511469	0.111111	3899	8
1_00018898_01511800	0.111111	3900	8
1_00018905_01512338	0.111111	3901	8
1_00018936_01514867	0.111111	3902	8
1_00018980_01518381	0.111111	3903	8
1_00018992_01519358	0.111111	3904	8
1_00019025_01521966	0.111111	3905	8
1_00019034_01522677	0.111111	3906	8
1_00019181_01534447	0.111111	3907	8
1_00019181_01534473	0.111111	3908	8
1_00019213_01536976	0.111111	3909	8
1_00019225_01538001	0.111111	3910	8
1_00019301_01544012	0.111111	3911	8
1_00019304_01544264	0.111111	3912	8
1_00019322_01545739	0.111111	3913	8
1_00019369_01549471	0.111111	3914	8
1_00019375_01549933	0.111111	3915	8
1_00019375_01549996	0.111111	3916	8
1_00019404_01552304	0.111111	3917	8
1_00019442_01555298	0.111111	3918	8
1_00019442_01555299	0.111111	3919	8
1_00019442_01555315	0.111111	3920	8
1_00019481_01558429	0.111111	3921	8
1_00019500_01559994	0.111111	3922	8
1_00019505_01560357	0.111111	3923	8
1_00019546_01563679	0.111111	3924	8
1_00019549_01563919	0.111111	3925	8
1_00019552_01564130	0.111111	3926	8
1_00019608_01568569	0.111111	3927	8
1_00019622_01569704	0.111111	3928	8
1_00019629_01570277	0.111111	3929	8
1_00019685_01574747	0.111111	3930	8
1_00019693_01575401	0.111111	3931	8
1_00019694_01575500	0.111111	3932	8
1_00019697_01575707	0.111111	3933	8
1_00019719_01577453	0.111111	3934	8
1_00019723_01577818	0.111111	3935	8
1_00019730_01578391	0.111111	3936	8
1_00019739_01579068	0.111111	3937	8
1_00019739_01579084	0.111111	3938	8
1_00019777_01582093	0.111111	3939	8
1_00019806_01584454	0.111111	3940	8
1_00019834_01586718	0.111111	3941	8
1_00019860_01588759	0.111111	3942	8
1_00019898_01591770	0.111111	3943	8
1_00019921_01593664	0.111111	3944	8
1_00019953_01596221	0.111111	3945	8
1_00019954_01596319	0.111111	3946	8
1_00019956_01596458	0.111111	3947	8
1_00019965_01597177	0.111111	3948	8
1_00019975_01597980	0.111111	3949	8
1_00020000_01599988	0.111111	3950	8
1_00020042_01603330	0.111111	3951	8
1_00020042_01603339	0.111111	3952	8
1_00020069_01605521	0.111111	3953	8
1_00020076_01606057	0.111111	3954	8
1_00020077_01606115	0.111111	3955	8
1_00020077_01606127	0.111111	3956	8
1_00020118_01609409	0.111111	3957	8
1_00020182_01614493	0.111111	3958	8
1_00020273_01621841	0.111111	3959	8
1_00020282_01622508	0.111111	3960	8
1_00020287_01622959	0.111111	3961	8
1_00020299_01623867	0.111111	3962	8
1_00020311_01624876	0.111111	3963	8
1_00020340_01627164	0.111111	3964	8
1_00020344_01627448	0.111111	3965	8
1_00020365_01629174	0.111111	3966	8
1_00020438_01635009	0.111111	3967	8
1_00020465_01637200	0.111111	3968	8
1_00020474_01637850	0.111111	3969	8
1_00020476_01638016	0.111111	3970	8
1_00020478_01638204	0.111111	3971	8
1_00020492_01639321	0.111111	3972	8
1_00020532_01642519	0.111111	3973	8
1_00020553_01644226	0.111111	3974	8
1_00020567_01645299	0.111111	3975	8
1_00020567_01645317	0.111111	3976	8
1_00020567_01645340	0.111111	3977	8
1_00020597_01647713	0.111111	3978	8
1_00020597_01647761	0.111111	3979	8
1_00020622_01649756	0.111111	3980	8
1_00020645_01651532	0.111111	3981	8
1_00020646_01651633	0.111111	3982	8
1_00020772_01661754	0.111111	3983	8
1_00020777_01662089	0.111111	3984	8
1_00020785_01662733	0.111111	3985	8
1_00020799_01663918	0.111111	3986	8
1_00020804_01664276	0.111111	3987	8
1_00020804_01664284	0.111111	3988	8
1_00020804_01664304	0.111111	3989	8
1_00020870_01669535	0.111111	3990	8
1_00020879_01670316	0.111111	3991	8
1_00020926_01674079	0.111111	3992	8
1_00020953_01676217	0.111111	3993	8
1_00021192_01695303	0.111111	3994	8
1_00021203_01696185	0.111111	3995	8
1_00021210_01696766	0.111111	3996	8
1_00021223_01697824	0.111111	3997	8
1_00021230_01698373	0.111111	3998	8
1_00021268_01701425	0.111111	3999	8
1_00021322_01705754	0.111111	4000	8
1_00021356_01708424	0.111111	4001	8
1_00021391_01711236	0.111111	4002	8
1_00021397_01711695	0.111111	4003	8
1_00021400_01711946	0.111111	4004	8
1_00021544_01723454	0.111111	4005	8
1_00021544_01723509	0.111111	4006	8
1_00021576_01726030	0.111111	4007	8
1_00021579_01726301	0.111111	4008	8
1_00021648_01731819	0.111111	4009	8
1_00021658_01732591	0.111111	4010	8
1_00021686_01734860	0.111111	4011	8
1_00021746_01739680	0.111111	4012	8
1_00021766_01741236	0.111111	4013	8
1_00021766_01741237	0.111111	4014	8
1_00021778_01742224	0.111111	4015	8
1_00021809_01744671	0.111111	4016	8
1_00021813_01745023	0.111111	4017	8
1_00021839_01747116	0.111111	4018	8
1_00021841_01747232	0.111111	4019	8
1_00021866_01749247	0.111111	4020	8
1_00021874_01749862	0.111111	4021	8
1_00021964_01757085	0.111111	4022	8
1_00021978_01758200	0.111111	4023	8
1_00022015_01761163	0.111111	4024	8
1_00022035_01762753	0.111111	4025	8
1_00022040_01763198	0.111111	4026	8
1_00022054_01764289	0.111111	4027	8
1_00022077_01766109	0.111111	4028	8
1_00022104_01768320	0.111111	4029	8
1_00022119_01769454	0.111111	4030	8
1_00022119_01769515	0.111111	4031	8
1_00022196_01775669	0.111111	4032	8
